       -1.000000    3.846154E-02
   -9.795918E-01    4.091762E-01
   -9.591837E-01    5.709987E-01
   -9.387755E-01    5.965490E-01
   -9.183674E-01    5.402040E-01
   -8.979592E-01    4.415204E-01
   -8.775511E-01    3.282249E-01
   -8.571429E-01    2.187304E-01
   -8.367348E-01    1.242577E-01
   -8.163266E-01    5.062361E-02
   -7.959185E-01   -2.919780E-04
   -7.755103E-01   -2.934210E-02
   -7.551022E-01   -3.914904E-02
   -7.346940E-01   -3.334065E-02
   -7.142859E-01   -1.596434E-02
   -6.938777E-01    8.949456E-03
   -6.734695E-01    3.769767E-02
   -6.530614E-01    6.711242E-02
   -6.326532E-01    9.467956E-02
   -6.122451E-01    1.185916E-01
   -5.918369E-01    1.377436E-01
   -5.714288E-01    1.516896E-01
   -5.510206E-01    1.605680E-01
   -5.306125E-01    1.650081E-01
   -5.102043E-01    1.660230E-01
   -4.897962E-01    1.648995E-01
   -4.693880E-01    1.630872E-01
   -4.489799E-01    1.620945E-01
   -4.285717E-01    1.633929E-01
   -4.081635E-01    1.683325E-01
   -3.877554E-01    1.780731E-01
   -3.673472E-01    1.935278E-01
   -3.469391E-01    2.153236E-01
   -3.265309E-01    2.437765E-01
   -3.061228E-01    2.788819E-01
   -2.857146E-01    3.203182E-01
   -2.653065E-01    3.674636E-01
   -2.448983E-01    4.194247E-01
   -2.244901E-01    4.750720E-01
   -2.040820E-01    5.330861E-01
   -1.836738E-01    5.920079E-01
   -1.632656E-01    6.502929E-01
   -1.428575E-01    7.063667E-01
   -1.224493E-01    7.586814E-01
   -1.020411E-01    8.057696E-01
   -8.163298E-02    8.462947E-01
   -6.122482E-02    8.790961E-01
   -4.081666E-02    9.032291E-01
   -2.040849E-02    9.179949E-01
   -3.315508E-07    9.229649E-01
    2.040783E-02    9.179952E-01
    4.081599E-02    9.032297E-01
    6.122416E-02    8.790971E-01
    8.163232E-02    8.462957E-01
    1.020405E-01    8.057709E-01
    1.224486E-01    7.586831E-01
    1.428568E-01    7.063683E-01
    1.632650E-01    6.502947E-01
    1.836731E-01    5.920097E-01
    2.040813E-01    5.330879E-01
    2.244895E-01    4.750738E-01
    2.448976E-01    4.194264E-01
    2.653058E-01    3.674653E-01
    2.857140E-01    3.203196E-01
    3.061221E-01    2.788830E-01
    3.265303E-01    2.437775E-01
    3.469384E-01    2.153243E-01
    3.673466E-01    1.935283E-01
    3.877547E-01    1.780735E-01
    4.081629E-01    1.683327E-01
    4.285710E-01    1.633929E-01
    4.489792E-01    1.620945E-01
    4.693874E-01    1.630871E-01
    4.897955E-01    1.648994E-01
    5.102037E-01    1.660231E-01
    5.306118E-01    1.650082E-01
    5.510200E-01    1.605684E-01
    5.714281E-01    1.516900E-01
    5.918363E-01    1.377442E-01
    6.122444E-01    1.185923E-01
    6.326526E-01    9.468044E-02
    6.530607E-01    6.711328E-02
    6.734689E-01    3.769882E-02
    6.938770E-01    8.950485E-03
    7.142852E-01   -1.596353E-02
    7.346933E-01   -3.334042E-02
    7.551015E-01   -3.914964E-02
    7.755097E-01   -2.934323E-02
    7.959178E-01   -2.932373E-04
    8.163260E-01    5.062143E-02
    8.367341E-01    1.242548E-01
    8.571423E-01    2.187269E-01
    8.775504E-01    3.282216E-01
    8.979586E-01    4.415176E-01
    9.183667E-01    5.402019E-01
    9.387749E-01    5.965496E-01
    9.591830E-01    5.710014E-01
    9.795912E-01    4.091846E-01
        1.000000    3.846154E-02
